2022-03-29T16:21:00+01:00
Running ./FinalSparseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.94, 0.91, 0.72
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPTabT/0/5/iterations:1",1,0.737413,0.737387,s,,,,,,0.9,5.03316e+06,0.25
"QPTabT/1/5/iterations:1",1,1.38348,1.38344,s,,,,,,0.9,7.54975e+06,0.5
"QPTabT/2/5/iterations:1",1,3.20562,3.20543,s,,,,,,0.9,1.50995e+07,0.75
"RHMAdd2/0/3/iterations:1",1,0.190609,0.190606,s,,,,,,0.5,2.7962e+06,0.25
"RHMAdd2/1/3/iterations:1",1,0.354169,0.354158,s,,,,,,0.5,4.1943e+06,0.5
"RHMAdd2/2/3/iterations:1",1,0.739279,0.739233,s,,,,,,0.5,8.38861e+06,0.75
"RHMAdd2/0/4/iterations:1",1,0.41042,0.410392,s,,,,,,0.7,3.91468e+06,0.25
"RHMAdd2/1/4/iterations:1",1,0.695101,0.695057,s,,,,,,0.7,5.87202e+06,0.5
"RHMAdd2/2/4/iterations:1",1,1.42014,1.42009,s,,,,,,0.7,1.1744e+07,0.75
"RHMAdd2/0/5/iterations:1",1,0.90882,0.908787,s,,,,,,0.9,5.03316e+06,0.25
"RHMAdd2/1/5/iterations:1",1,1.42484,1.42476,s,,,,,,0.9,7.54975e+06,0.5
"RHMAdd2/2/5/iterations:1",1,2.93113,2.931,s,,,,,,0.9,1.50995e+07,0.75
"RHMult2/0/3/iterations:1",1,0.188425,0.188407,s,,,,,,0.5,2.7962e+06,0.25
"RHMult2/1/3/iterations:1",1,0.33938,0.339367,s,,,,,,0.5,4.1943e+06,0.5
"RHMult2/2/3/iterations:1",1,0.691765,0.691743,s,,,,,,0.5,8.38861e+06,0.75
"RHMult2/0/4/iterations:1",1,0.420603,0.420582,s,,,,,,0.7,3.91468e+06,0.25
"RHMult2/1/4/iterations:1",1,0.680953,0.680929,s,,,,,,0.7,5.87202e+06,0.5
"RHMult2/2/4/iterations:1",1,1.32257,1.32252,s,,,,,,0.7,1.1744e+07,0.75
"RHMult2/0/5/iterations:1",1,0.901426,0.901388,s,,,,,,0.9,5.03316e+06,0.25
"RHMult2/1/5/iterations:1",1,1.39621,1.39615,s,,,,,,0.9,7.54975e+06,0.5
"RHMult2/2/5/iterations:1",1,2.82584,2.82568,s,,,,,,0.9,1.50995e+07,0.75
"RHMurmur2/0/3/iterations:1",1,0.202393,0.202378,s,,,,,,0.5,2.7962e+06,0.25
"RHMurmur2/1/3/iterations:1",1,0.387417,0.387404,s,,,,,,0.5,4.1943e+06,0.5
"RHMurmur2/2/3/iterations:1",1,0.832538,0.832473,s,,,,,,0.5,8.38861e+06,0.75
"RHMurmur2/0/4/iterations:1",1,0.433265,0.433254,s,,,,,,0.7,3.91468e+06,0.25
"RHMurmur2/1/4/iterations:1",1,0.750979,0.750949,s,,,,,,0.7,5.87202e+06,0.5
"RHMurmur2/2/4/iterations:1",1,1.5641,1.56403,s,,,,,,0.7,1.1744e+07,0.75
"RHMurmur2/0/5/iterations:1",1,0.992155,0.99211,s,,,,,,0.9,5.03316e+06,0.25
"RHMurmur2/1/5/iterations:1",1,1.57698,1.57692,s,,,,,,0.9,7.54975e+06,0.5
"RHMurmur2/2/5/iterations:1",1,3.28035,3.28018,s,,,,,,0.9,1.50995e+07,0.75
"RHTab2/0/3/iterations:1",1,0.230786,0.230771,s,,,,,,0.5,2.7962e+06,0.25
"RHTab2/1/3/iterations:1",1,0.41606,0.41604,s,,,,,,0.5,4.1943e+06,0.5
"RHTab2/2/3/iterations:1",1,0.8727,0.872628,s,,,,,,0.5,8.38861e+06,0.75
"RHTab2/0/4/iterations:1",1,0.496453,0.496438,s,,,,,,0.7,3.91468e+06,0.25
"RHTab2/1/4/iterations:1",1,0.818155,0.8181,s,,,,,,0.7,5.87202e+06,0.5
"RHTab2/2/4/iterations:1",1,1.67442,1.67436,s,,,,,,0.7,1.1744e+07,0.75
