2022-01-29T18:20:44+00:00
Running ./Lookup_benchmark
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.26, 0.75, 0.91
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMult/1/4",1,0.794883,0.79488,s,,,,,,0.7,1.11848e+07,0.25
"QPMult/2/4",1,1.46878,1.4066,s,,,,,,0.7,1.67772e+07,0.5
"QPMult/3/3",1,2.27144,2.27141,s,,,,,,0.5,3.35544e+07,0.75
"QPMult/4/3",1,54.6345,54.6341,s,,,,,,0.5,8.38861e+08,100
"QPMult/3/4",1,3.25639,3.25635,s,,,,,,0.7,3.35544e+07,0.75
"QPMult/4/4",1,85.3807,85.3801,s,,,,,,0.7,8.38861e+08,100
"QPMult/0/5",1,0.71806,0.718053,s,,,,,,0.9,9.32068e+06,0
"QPMult/1/5",1,1.25156,1.25155,s,,,,,,0.9,1.11848e+07,0.25
"QPMult/2/5",1,2.7068,2.70678,s,,,,,,0.9,1.67772e+07,0.5
"QPMult/3/5",1,6.4997,6.49965,s,,,,,,0.9,3.35544e+07,0.75
"QPMult/4/5",1,178.108,178.106,s,,,,,,0.9,8.38861e+08,100
"QPMurmur/0/3",1,0.67664,0.676636,s,,,,,,0.5,9.32068e+06,0
"QPMurmur/1/3",1,0.913664,0.913653,s,,,,,,0.5,1.11848e+07,0.25
"QPMurmur/2/3",1,1.55034,1.5503,s,,,,,,0.5,1.67772e+07,0.5
"QPMurmur/0/4",1,0.869201,0.86918,s,,,,,,0.7,9.32068e+06,0
"QPMurmur/1/4",1,1.18286,1.18285,s,,,,,,0.7,1.11848e+07,0.25
"QPMurmur/2/4",1,2.00458,2.00454,s,,,,,,0.7,1.67772e+07,0.5
"QPMurmur/3/3",1,3.25986,3.25982,s,,,,,,0.5,3.35544e+07,0.75
"QPMurmur/4/3",1,80.1289,80.1282,s,,,,,,0.5,8.38861e+08,100
"QPMurmur/3/4",1,4.25155,4.25149,s,,,,,,0.7,3.35544e+07,0.75
