2022-03-29T15:31:24+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 1.00, 0.88, 0.52
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"LPTab/1/0/iterations:1",1,0.139486,0.139485,s,,,,,,0.25,2.09715e+06,0.5
"LPTab/2/0/iterations:1",1,0.276809,0.276801,s,,,,,,0.25,4.1943e+06,0.75
"LPTab/0/1/iterations:1",1,0.127963,0.127951,s,,,,,,0.35,1.95734e+06,0.25
"LPTab/1/1/iterations:1",1,0.214376,0.214374,s,,,,,,0.35,2.93601e+06,0.5
"LPTab/2/1/iterations:1",1,0.431511,0.431486,s,,,,,,0.35,5.87202e+06,0.75
"LPTab/0/2/iterations:1",1,0.181452,0.18144,s,,,,,,0.45,2.51658e+06,0.25
"LPTab/1/2/iterations:1",1,0.311839,0.311827,s,,,,,,0.45,3.77487e+06,0.5
"LPTab/2/2/iterations:1",1,0.653329,0.653274,s,,,,,,0.45,7.54974e+06,0.75
"LPTab/0/3/iterations:1",1,0.211543,0.211532,s,,,,,,0.5,2.7962e+06,0.25
"LPTab/1/3/iterations:1",1,0.368851,0.368839,s,,,,,,0.5,4.1943e+06,0.5
"LPTab/2/3/iterations:1",1,0.792344,0.792303,s,,,,,,0.5,8.38861e+06,0.75
"LPTab/0/4/iterations:1",1,0.386887,0.386868,s,,,,,,0.7,3.91468e+06,0.25
"LPTab/1/4/iterations:1",1,0.713103,0.71305,s,,,,,,0.7,5.87202e+06,0.5
"LPTab/2/4/iterations:1",1,1.6505,1.65038,s,,,,,,0.7,1.1744e+07,0.75
"LPTab/0/5/iterations:1",1,1.06086,1.0608,s,,,,,,0.9,5.03316e+06,0.25
"LPTab/1/5/iterations:1",1,2.29096,2.29083,s,,,,,,0.9,7.54975e+06,0.5
"LPTab/2/5/iterations:1",1,5.87431,5.874,s,,,,,,0.9,1.50995e+07,0.75
"Chained8MAdd/0/0/iterations:1",1,0.0799067,0.0798959,s,,,,,,0.25,1.3981e+06,0.25
"Chained8MAdd/1/0/iterations:1",1,0.124595,0.124576,s,,,,,,0.25,2.09715e+06,0.5
"Chained8MAdd/2/0/iterations:1",1,0.250859,0.250846,s,,,,,,0.25,4.1943e+06,0.75
"Chained8MAdd/0/1/iterations:1",1,0.116076,0.116074,s,,,,,,0.35,1.95734e+06,0.25
"Chained8MAdd/1/1/iterations:1",1,0.181649,0.181636,s,,,,,,0.35,2.93601e+06,0.5
"Chained8MAdd/2/1/iterations:1",1,0.375705,0.375681,s,,,,,,0.35,5.87202e+06,0.75
"Chained8MAdd/0/2/iterations:1",1,0.191248,0.19122,s,,,,,,0.45,2.51658e+06,0.25
"Chained8MAdd/1/2/iterations:1",1,0.315365,0.315338,s,,,,,,0.45,3.77487e+06,0.5
"Chained8MAdd/2/2/iterations:1",1,0.615662,0.615624,s,,,,,,0.45,7.54974e+06,0.75
"Chained8Mult/0/0/iterations:1",1,0.0795345,0.079533,s,,,,,,0.25,1.3981e+06,0.25
"Chained8Mult/1/0/iterations:1",1,0.123403,0.123401,s,,,,,,0.25,2.09715e+06,0.5
"Chained8Mult/2/0/iterations:1",1,0.246402,0.246378,s,,,,,,0.25,4.1943e+06,0.75
"Chained8Mult/0/1/iterations:1",1,0.115371,0.115369,s,,,,,,0.35,1.95734e+06,0.25
"Chained8Mult/1/1/iterations:1",1,0.180334,0.180332,s,,,,,,0.35,2.93601e+06,0.5
"Chained8Mult/2/1/iterations:1",1,0.363725,0.36371,s,,,,,,0.35,5.87202e+06,0.75
"Chained8Mult/0/2/iterations:1",1,0.188048,0.18803,s,,,,,,0.45,2.51658e+06,0.25
"Chained8Mult/1/2/iterations:1",1,0.298484,0.298458,s,,,,,,0.45,3.77487e+06,0.5
"Chained8Mult/2/2/iterations:1",1,0.576094,0.576047,s,,,,,,0.45,7.54974e+06,0.75
"Chained8Murmur/0/0/iterations:1",1,0.102498,0.102497,s,,,,,,0.25,1.3981e+06,0.25
"Chained8Murmur/1/0/iterations:1",1,0.153099,0.153088,s,,,,,,0.25,2.09715e+06,0.5
"Chained8Murmur/2/0/iterations:1",1,0.291872,0.29184,s,,,,,,0.25,4.1943e+06,0.75
"Chained8Murmur/0/1/iterations:1",1,0.153633,0.153632,s,,,,,,0.35,1.95734e+06,0.25
"Chained8Murmur/1/1/iterations:1",1,0.231,0.230976,s,,,,,,0.35,2.93601e+06,0.5
"Chained8Murmur/2/1/iterations:1",1,0.440901,0.440843,s,,,,,,0.35,5.87202e+06,0.75
"Chained8Murmur/0/2/iterations:1",1,0.249402,0.249399,s,,,,,,0.45,2.51658e+06,0.25
"Chained8Murmur/1/2/iterations:1",1,0.379524,0.3795,s,,,,,,0.45,3.77487e+06,0.5
"Chained8Murmur/2/2/iterations:1",1,0.711314,0.711275,s,,,,,,0.45,7.54974e+06,0.75
"Chained8Tab/0/0/iterations:1",1,0.12741,0.127396,s,,,,,,0.25,1.3981e+06,0.25
"Chained8Tab/1/0/iterations:1",1,0.187302,0.187283,s,,,,,,0.25,2.09715e+06,0.5
"Chained8Tab/2/0/iterations:1",1,0.349233,0.349222,s,,,,,,0.25,4.1943e+06,0.75
"Chained8Tab/0/1/iterations:1",1,0.189867,0.189865,s,,,,,,0.35,1.95734e+06,0.25
"Chained8Tab/1/1/iterations:1",1,0.282842,0.28283,s,,,,,,0.35,2.93601e+06,0.5
"Chained8Tab/2/1/iterations:1",1,0.530825,0.530785,s,,,,,,0.35,5.87202e+06,0.75
"Chained8Tab/0/2/iterations:1",1,0.304599,0.304589,s,,,,,,0.45,2.51658e+06,0.25
"Chained8Tab/1/2/iterations:1",1,0.458589,0.458542,s,,,,,,0.45,3.77487e+06,0.5
"Chained8Tab/2/2/iterations:1",1,0.858615,0.858581,s,,,,,,0.45,7.54974e+06,0.75
"Chained24MAdd/0/0/iterations:1",1,0.0641864,0.064179,s,,,,,,0.25,1.3981e+06,0.25
"Chained24MAdd/1/0/iterations:1",1,0.0938529,0.0938515,s,,,,,,0.25,2.09715e+06,0.5
