2022-03-29T20:25:29+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.17, 0.04, 0.11
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMurmurH/4/iterations:1",1,0.325507,0.325484,s,,,,,,0.7,4.1943e+06,0
"QPMurmurH/5/iterations:1",1,0.42657,0.426556,s,,,,,,0.9,4.1943e+06,0
"QPTabH/3/iterations:1",1,0.292664,0.29266,s,,,,,,0.5,4.1943e+06,0
"QPTabH/4/iterations:1",1,0.35599,0.355976,s,,,,,,0.7,4.1943e+06,0
"QPTabH/5/iterations:1",1,0.466483,0.46647,s,,,,,,0.9,4.1943e+06,0
"RHMAdd1/3/iterations:1",1,0.146887,0.14688,s,,,,,,0.5,4.1943e+06,0
"RHMAdd1/4/iterations:1",1,0.146639,0.146638,s,,,,,,0.7,4.1943e+06,0
"RHMAdd1/5/iterations:1",1,0.156929,0.156927,s,,,,,,0.9,4.1943e+06,0
"RHMult1/3/iterations:1",1,0.14158,0.141579,s,,,,,,0.5,4.1943e+06,0
"RHMult1/4/iterations:1",1,0.141362,0.141351,s,,,,,,0.7,4.1943e+06,0
"RHMult1/5/iterations:1",1,0.156137,0.156135,s,,,,,,0.9,4.1943e+06,0
"RHMurmur1/3/iterations:1",1,0.219522,0.219519,s,,,,,,0.5,4.1943e+06,0
"RHMurmur1/4/iterations:1",1,0.331364,0.331354,s,,,,,,0.7,4.1943e+06,0
"RHMurmur1/5/iterations:1",1,0.815918,0.815871,s,,,,,,0.9,4.1943e+06,0
"RHTab1/3/iterations:1",1,0.29076,0.290734,s,,,,,,0.5,4.1943e+06,0
"RHTab1/4/iterations:1",1,0.462079,0.462063,s,,,,,,0.7,4.1943e+06,0
"RHTab1/5/iterations:1",1,1.01724,1.01721,s,,,,,,0.9,4.1943e+06,0
"LPMAdd/0/0/iterations:1",1,0.276338,0.276331,s,,,,,,0.25,5.59241e+06,0.25
"LPMAdd/1/0/iterations:1",1,0.431625,0.431607,s,,,,,,0.25,8.38861e+06,0.5
"LPMAdd/2/0/iterations:1",1,0.835594,0.835557,s,,,,,,0.25,1.67772e+07,0.75
"LPMAdd/0/1/iterations:1",1,0.279155,0.279135,s,,,,,,0.35,5.59241e+06,0.25
"LPMAdd/1/1/iterations:1",1,0.44466,0.444656,s,,,,,,0.35,8.38861e+06,0.5
"LPMAdd/2/1/iterations:1",1,0.904008,0.903977,s,,,,,,0.35,1.67772e+07,0.75
"LPMAdd/0/2/iterations:1",1,0.280775,0.280766,s,,,,,,0.45,5.59241e+06,0.25
"LPMAdd/1/2/iterations:1",1,0.459553,0.459532,s,,,,,,0.45,8.38861e+06,0.5
"LPMAdd/2/2/iterations:1",1,0.981058,0.981009,s,,,,,,0.45,1.67772e+07,0.75
"LPMAdd/0/3/iterations:1",1,0.2819,0.28188,s,,,,,,0.5,5.59241e+06,0.25
"LPMAdd/1/3/iterations:1",1,0.471986,0.471965,s,,,,,,0.5,8.38861e+06,0.5
"LPMAdd/2/3/iterations:1",1,1.02382,1.02379,s,,,,,,0.5,1.67772e+07,0.75
"LPMAdd/0/4/iterations:1",1,0.290683,0.290681,s,,,,,,0.7,5.59241e+06,0.25
"LPMAdd/1/4/iterations:1",1,0.509638,0.509623,s,,,,,,0.7,8.38861e+06,0.5
"LPMAdd/2/4/iterations:1",1,1.1235,1.12346,s,,,,,,0.7,1.67772e+07,0.75
"LPMAdd/0/5/iterations:1",1,0.401165,0.401154,s,,,,,,0.9,5.59241e+06,0.25
