2022-03-26T00:04:55+00:00
Running ./Lookup_benchmark_sparse
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.08, 0.07, 0.09
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMultAdd/1/4",1,2.27197,2.27186,s,,,,,,0.7,2.23696e+07,0.25
"QPMultAdd/2/4",1,3.98146,3.9813,s,,,,,,0.7,3.35544e+07,0.5
"QPMultAdd/3/3",1,6.09622,6.09597,s,,,,,,0.5,6.71089e+07,0.75
"QPMultAdd/4/3",1,73.4074,73.4047,s,,,,,,0.5,8.38861e+08,100
"QPMultAdd/3/4",1,8.55992,8.55956,s,,,,,,0.7,6.71089e+07,0.75
"QPMultAdd/4/4",1,115.382,115.377,s,,,,,,0.7,8.38861e+08,100
"QPMultAdd/0/5",1,1.91591,1.91582,s,,,,,,0.9,1.72961e+07,0
"QPMultAdd/1/5",1,3.37285,3.37268,s,,,,,,0.9,2.23696e+07,0.25
"QPMultAdd/2/5",1,6.38689,6.38662,s,,,,,,0.9,3.35544e+07,0.5
"QPMultAdd/3/5",1,14.9898,14.9892,s,,,,,,0.9,6.71089e+07,0.75
"QPMultAdd/4/5",1,225.918,225.909,s,,,,,,0.9,8.38861e+08,100
"QPTab/0/3",1,1.30443,1.30437,s,,,,,,0.5,1.72961e+07,0
"QPTab/1/3",1,1.9254,1.92532,s,,,,,,0.5,2.23696e+07,0.25
"QPTab/2/3",1,3.26666,3.26651,s,,,,,,0.5,3.35544e+07,0.5
"QPTab/0/4",1,1.56667,1.56661,s,,,,,,0.7,1.72961e+07,0
"QPTab/1/4",1,2.49287,2.49276,s,,,,,,0.7,2.23696e+07,0.25
"QPTab/2/4",1,4.40395,4.40376,s,,,,,,0.7,3.35544e+07,0.5
"QPTab/3/3",1,6.73539,6.7351,s,,,,,,0.5,6.71089e+07,0.75
"QPTab/4/3",1,83.5365,83.5334,s,,,,,,0.5,8.38861e+08,100
"QPTab/3/4",1,9.44509,9.44468,s,,,,,,0.7,6.71089e+07,0.75
"QPTab/4/4",1,123.313,123.309,s,,,,,,0.7,8.38861e+08,100
"QPTab/0/5",1,2.04576,2.04566,s,,,,,,0.9,1.72961e+07,0
"QPTab/1/5",1,3.57384,3.57371,s,,,,,,0.9,2.23696e+07,0.25
"QPTab/2/5",1,6.65671,6.65639,s,,,,,,0.9,3.35544e+07,0.5
"QPTab/3/5",1,15.3619,15.3613,s,,,,,,0.9,6.71089e+07,0.75
"QPTab/4/5",1,227.06,227.051,s,,,,,,0.9,8.38861e+08,100
"RHMultAdd/0/3",1,0.914056,0.913982,s,,,,,,0.5,1.72961e+07,0
"RHMultAdd/1/3",1,1.39213,1.39206,s,,,,,,0.5,2.23696e+07,0.25
"RHMultAdd/2/3",1,2.54665,2.54656,s,,,,,,0.5,3.35544e+07,0.5
"RHMultAdd/0/4",1,1.27666,1.27661,s,,,,,,0.7,1.72961e+07,0
"RHMultAdd/1/4",1,2.0365,2.03641,s,,,,,,0.7,2.23696e+07,0.25
"RHMultAdd/2/4",1,3.25674,3.25661,s,,,,,,0.7,3.35544e+07,0.5
"RHMultAdd/3/3",1,5.31539,5.3152,s,,,,,,0.5,6.71089e+07,0.75
"RHMultAdd/4/3",1,61.2954,61.2933,s,,,,,,0.5,8.38861e+08,100
"RHMultAdd/3/4",1,6.6537,6.65348,s,,,,,,0.7,6.71089e+07,0.75
"RHMultAdd/4/4",1,84.1773,84.1743,s,,,,,,0.7,8.38861e+08,100
"RHMultAdd/0/5",1,2.73728,2.73716,s,,,,,,0.9,1.72961e+07,0
"RHMultAdd/1/5",1,4.35162,4.35141,s,,,,,,0.9,2.23696e+07,0.25
"RHMultAdd/2/5",1,7.74592,7.74561,s,,,,,,0.9,3.35544e+07,0.5
"RHMultAdd/3/5",1,17.7257,17.7249,s,,,,,,0.9,6.71089e+07,0.75
"RHMultAdd/4/5",1,261.902,261.892,s,,,,,,0.9,8.38861e+08,100
"RHTab/0/3",1,1.15749,1.15744,s,,,,,,0.5,1.72961e+07,0
"RHTab/1/3",1,1.68896,1.6889,s,,,,,,0.5,2.23696e+07,0.25
"RHTab/2/3",1,2.85986,2.85975,s,,,,,,0.5,3.35544e+07,0.5
"RHTab/0/4",1,1.4342,1.43415,s,,,,,,0.7,1.72961e+07,0
"RHTab/1/4",1,2.18103,2.18093,s,,,,,,0.7,2.23696e+07,0.25
